"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_file","comment","standardized_weight_g","species_code_comment","program_notes","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","start_time.dat","end_time.dat","scale","scale_book","source_file.dat","source_line","sample_type","trawl_location","trawl_number_comment","trawl_date_comment","time_comment","preservative_code_comment","depth_m_comment","start_time.sas","end_time.sas","source_file.sas",".joyn","scale_book_letter"
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,201,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_201_0.14_31",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34939,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,201,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.16,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_201_0.14_31",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,202,7,"Sockeye (Fry)",34,0.15,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_202_0.15_34",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34943,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,202,7,"Sockeye (Fry)",34,0.15,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.17,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_202_0.15_34",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,203,7,"Sockeye (Fry)",33,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_203_0.17_33",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34947,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,203,7,"Sockeye (Fry)",33,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.2,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_203_0.17_33",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,204,7,"Sockeye (Fry)",35,0.25,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_204_0.25_35",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34951,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,204,7,"Sockeye (Fry)",35,0.25,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.29,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_204_0.25_35",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,205,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_205_0.14_31",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34955,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,205,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.16,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_205_0.14_31",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,206,7,"Sockeye (Fry)",34,0.23,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_206_0.23_34",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34959,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,206,7,"Sockeye (Fry)",34,0.23,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.26,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_206_0.23_34",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,20,7,"Sockeye (Fry)",30,0.1,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_20_0.1_30",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34215,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,20,7,"Sockeye (Fry)",30,0.1,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.12,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_20_0.1_30",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,20,7,"Sockeye (Fry)",36,0.37,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_20_0.37_36",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",33977,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,20,7,"Sockeye (Fry)",36,0.37,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.43,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_20_0.37_36",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,21,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_21_0.14_31",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34219,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,21,7,"Sockeye (Fry)",31,0.14,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.16,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_21_0.14_31",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,21,7,"Sockeye (Fry)",31,0.2,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_21_0.2_31",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",33981,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,21,7,"Sockeye (Fry)",31,0.2,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.23,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_21_0.2_31",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,22,7,"Sockeye (Fry)",32,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_22_0.17_32",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34223,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,22,7,"Sockeye (Fry)",32,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.2,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_22_0.17_32",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,22,7,"Sockeye (Fry)",53,1.05,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_22_1.05_53",7,1991,"99:99:00",NA,NA,"1","TRAWL91.dat",33985,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x","A"
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,22,7,"Sockeye (Fry)",53,1.05,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,1,"A",NA,NA,NA,NA,"",1.21,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_22_1.05_53",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,23,7,"Sockeye (Fry)",32,0.21,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_23_0.21_32",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",33989,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,23,7,"Sockeye (Fry)",32,0.21,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.24,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_23_0.21_32",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,23,7,"Sockeye (Fry)",36,0.33,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_23_0.33_36",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34227,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,23,7,"Sockeye (Fry)",36,0.33,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.38,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_23_0.33_36",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,24,7,"Sockeye (Fry)",33,0.22,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_24_0.22_33",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",33993,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,24,7,"Sockeye (Fry)",33,0.22,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.25,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_24_0.22_33",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,24,7,"Sockeye (Fry)",34,0.22,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_24_0.22_34",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34231,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,24,7,"Sockeye (Fry)",34,0.22,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.25,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_24_0.22_34",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,25,7,"Sockeye (Fry)",32,0.23,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_25_0.23_32",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",33997,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,25,7,"Sockeye (Fry)",32,0.23,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.26,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_25_0.23_32",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,25,7,"Sockeye (Fry)",35,0.25,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_25_0.25_35",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34235,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,25,7,"Sockeye (Fry)",35,0.25,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.29,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_25_0.25_35",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,26,7,"Sockeye (Fry)",34,0.28,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_26_0.28_34",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34001,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,26,7,"Sockeye (Fry)",34,0.28,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.32,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_26_0.28_34",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,26,7,"Sockeye (Fry)",38,0.32,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_26_0.32_38",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34239,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,26,7,"Sockeye (Fry)",38,0.32,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.37,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_26_0.32_38",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,27,7,"Sockeye (Fry)",32,0.15,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_27_0.15_32",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34243,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,27,7,"Sockeye (Fry)",32,0.15,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.17,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_27_0.15_32",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,27,7,"Sockeye (Fry)",34,0.3,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_27_0.3_34",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34005,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,27,7,"Sockeye (Fry)",34,0.3,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.35,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_27_0.3_34",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-28","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,206,28,7,"Sockeye (Fry)",31,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_28_0.17_31",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34247,"NET","100' B.S.1530.SITE 4 BACKWATER AREA GRAVEL PEBBLE BEACH.TIME?DURATION?DEPTH?SEE P/O FOR FISH",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,183,28,7,"Sockeye (Fry)",31,0.17,"std weight = weight/0.868429",2,"70% ETOH/5weeks",NA,0,"",NA,NA,NA,NA,"",0.2,NA,"AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_28_0.17_31",7,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100:38:24.00000",NA,"trawl91.sas7bdat","y",NA
"1992-01-29","37",67,"Trapper Lk","1991-07-17",NA,NA,"99",99,1,30,28,7,"Sockeye (Fry)",32,0.25,"std weight = weight/0.868429",2,"70% ETOH/5weeks","2",NA,NA,NA,NA,NA,NA,NA,NA,"SOCKEYE (FRY)","AA - Living Data Program - 2025","1991-07-17_67_1_99","1991-07-17_67_1_99_7_28_0.25_32",7,1991,"99:99:00",NA,NA,"0","TRAWL91.dat",34009,"NET","100'BS.1635.SITE 3.PEBBLE.NO TIME OR DURATION TIME.NO DEPTH.",NA,NA,NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,NA,"x",""
