"ats_year","lake","lake_code","survey_date","target_survey_type","sounder_type","sounder_code","transect","depth_code","targets","prop_sockeye","source_file","line_number","survey_comments","acoustic_survey_notes","sequential_date_replicate"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,6,611,0.69,"TARGET90.DAT",5311,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,7,157,0.69,"TARGET90.DAT",5322,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,8,45,0.69,"TARGET90.DAT",5333,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,9,13,0.69,"TARGET90.DAT",5344,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,10,0,NA,"TARGET90.DAT",5355,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,11,0,NA,"TARGET90.DAT",5366,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,1,10,1,"TARGET90.DAT",5257,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,2,0,NA,"TARGET90.DAT",5268,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,3,29,1,"TARGET90.DAT",5279,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,4,74,0.78,"TARGET90.DAT",5290,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,5,493,0.78,"TARGET90.DAT",5301,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,6,672,0.69,"TARGET90.DAT",5312,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,7,132,0.69,"TARGET90.DAT",5323,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,8,34,0.69,"TARGET90.DAT",5334,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,9,15,0.69,"TARGET90.DAT",5345,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,10,0,NA,"TARGET90.DAT",5356,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,4,11,0,NA,"TARGET90.DAT",5367,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,1,6,1,"TARGET90.DAT",5258,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,2,0,NA,"TARGET90.DAT",5269,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,3,19,1,"TARGET90.DAT",5280,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,4,125,0.78,"TARGET90.DAT",5291,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,5,455,0.78,"TARGET90.DAT",5302,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,6,586,0.69,"TARGET90.DAT",5313,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,7,92,0.69,"TARGET90.DAT",5324,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,8,23,0.69,"TARGET90.DAT",5335,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,9,5,0.69,"TARGET90.DAT",5346,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,10,0,NA,"TARGET90.DAT",5357,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,5,11,0,NA,"TARGET90.DAT",5368,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,1,34,1,"TARGET90.DAT",5259,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,2,0,NA,"TARGET90.DAT",5270,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,3,93,1,"TARGET90.DAT",5281,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,4,139,0.78,"TARGET90.DAT",5292,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,5,461,0.78,"TARGET90.DAT",5303,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,6,534,0.69,"TARGET90.DAT",5314,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,7,187,0.69,"TARGET90.DAT",5325,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,8,28,0.69,"TARGET90.DAT",5336,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,9,4,0.69,"TARGET90.DAT",5347,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,10,0,NA,"TARGET90.DAT",5358,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,6,11,0,NA,"TARGET90.DAT",5369,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,1,30,1,"TARGET90.DAT",5260,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,2,0,NA,"TARGET90.DAT",5271,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,3,118,1,"TARGET90.DAT",5282,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,4,104,0.78,"TARGET90.DAT",5293,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,5,356,0.78,"TARGET90.DAT",5304,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,6,468,0.69,"TARGET90.DAT",5315,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,7,151,0.69,"TARGET90.DAT",5326,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,8,73,0.69,"TARGET90.DAT",5337,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,9,85,0.69,"TARGET90.DAT",5348,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,10,0,NA,"TARGET90.DAT",5359,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,7,11,0,NA,"TARGET90.DAT",5370,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,1,10,1,"TARGET90.DAT",5261,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,2,0,NA,"TARGET90.DAT",5272,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,3,30,1,"TARGET90.DAT",5283,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,4,26,0.78,"TARGET90.DAT",5294,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,5,232,0.78,"TARGET90.DAT",5305,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,6,403,0.69,"TARGET90.DAT",5316,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,7,91,0.69,"TARGET90.DAT",5327,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,8,48,0.69,"TARGET90.DAT",5338,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,8,9,55,0.69,"TARGET90.DAT",5349,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
