"ats_year","lake_code","lake_name","survey_date_trawl","interval_start","interval_end","survey_date_acoustic","source_file","match_status_acoustic","overlap_status_acoustic","count_acoustic_survey","data_note"
"1994","26","Ian_Lake",NA,NA,NA,1994-09-08,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","226","Johanson_Lake",NA,NA,NA,1994-08-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","40","Kennedy_Lake_(Clay)",NA,NA,NA,1994-10-28,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","40","Kennedy_Lake_(Clay)",NA,NA,NA,1995-01-13,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","41","Kennedy_Lake_(Main)",1995-01-14,"1995-01-07","1995-01-21",1995-01-14,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1994","41","Kennedy_Lake_(Main)",1995-01-20,"1995-01-13","1995-01-27",1995-01-14,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1994","41","Kennedy_Lake_(Main)",NA,NA,NA,1994-11-01,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","176","L_Trapper_Lake",NA,NA,NA,1994-09-08,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","8","Long_Lake",1995-03-23,"1995-03-16","1995-03-30",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1994","8","Long_Lake",1995-03-25,"1995-03-18","1995-04-01",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1994","8","Long_Lake",1995-03-26,"1995-03-19","1995-04-02",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1994","801","Long_Lake_(A)",NA,NA,NA,1995-03-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","802","Long_Lake_(B)",NA,NA,NA,1995-03-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","118","Megin_Lake",NA,NA,NA,1994-10-03,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","118","Megin_Lake",NA,NA,NA,1995-03-27,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","45","Muchalat_Lake",1995-02-10,"1995-02-03","1995-02-17",1995-02-10,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1994","45","Muchalat_Lake",NA,NA,NA,1994-10-02,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","224","Nakina_Lake",NA,NA,NA,1994-09-26,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","21","Nimpkish_Lake",NA,NA,NA,1995-02-07,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","24","Schoen_Lake",NA,NA,NA,1994-10-10,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","156","Skidegate_Lake_NE",NA,NA,NA,1994-08-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","155","Skidegate_Lake_SW",NA,NA,NA,1994-08-28,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","2","Sproat_Lake",NA,NA,NA,1994-10-19,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","2","Sproat_Lake",NA,NA,NA,1995-01-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","225","Sustut_Lake",NA,NA,NA,1994-08-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","64","Tahltan_Lake",NA,NA,NA,1994-09-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","66","Tatsamenie_Lake",NA,NA,NA,1994-09-13,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","67","Trapper_Lake",NA,NA,NA,1994-09-11,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","175","Tuya_Lake",NA,NA,NA,1994-09-02,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","23","Vernon_Lake",NA,NA,NA,1994-10-05,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","22","Woss_Lake",NA,NA,NA,1994-10-06,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","69","Yakoun_Lake",NA,NA,NA,1994-08-04,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1994","69","Yakoun_Lake",NA,NA,NA,1994-08-31,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","12","Alastair_Lake",1995-10-11,"1995-10-04","1995-10-18",1995-10-11,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","16","Bear_Lake",1995-10-03,"1995-09-26","1995-10-10",1995-10-01,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-06-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-06-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-06-26,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-07-28,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-07-29,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1995-07-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","107","Cheewhat_Lake",NA,NA,NA,1996-02-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","1","Great_Central_Lake",NA,NA,NA,1995-07-14,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","1","Great_Central_Lake",NA,NA,NA,1995-07-15,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","1","Great_Central_Lake",NA,NA,NA,1995-11-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","1","Great_Central_Lake",NA,NA,NA,1996-02-01,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-06-21,"1995-06-14","1995-06-28",1995-06-21,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-06-21,"1995-06-14","1995-06-28",1995-06-23,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-06-22,"1995-06-15","1995-06-29",1995-06-21,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-06-22,"1995-06-15","1995-06-29",1995-06-23,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-10-12,"1995-10-05","1995-10-19",1995-10-11,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",1995-10-13,"1995-10-06","1995-10-20",1995-10-11,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","3","Henderson_Lake",NA,NA,NA,1996-02-12,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-06-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-06-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-06-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-07-29,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-07-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-07-31,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-08-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1995-08-31,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","6","Hobiton_Lake",NA,NA,NA,1996-02-15,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","26","Ian_Lake",NA,NA,NA,1995-09-05,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","26","Ian_Lake",NA,NA,NA,1995-09-06,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","40","Kennedy_Lake_(Clay)",1996-02-11,"1996-02-04","1996-02-18",1996-02-12,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","40","Kennedy_Lake_(Clay)",1996-02-12,"1996-02-05","1996-02-19",1996-02-12,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","40","Kennedy_Lake_(Clay)",NA,NA,NA,1995-07-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","40","Kennedy_Lake_(Clay)",NA,NA,NA,1995-07-26,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","40","Kennedy_Lake_(Clay)",NA,NA,NA,1995-10-27,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","41","Kennedy_Lake_(Main)",1996-02-12,"1996-02-05","1996-02-19",1996-02-11,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","41","Kennedy_Lake_(Main)",1996-02-13,"1996-02-06","1996-02-20",1996-02-11,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","41","Kennedy_Lake_(Main)",NA,NA,NA,1995-07-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","41","Kennedy_Lake_(Main)",NA,NA,NA,1995-07-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","41","Kennedy_Lake_(Main)",NA,NA,NA,1995-10-28,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","227","Kitwanga_Lake",1995-10-10,"1995-10-03","1995-10-17",1995-10-09,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","176","L_Trapper_Lake",NA,NA,NA,1995-09-14,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","8","Long_Lake",1995-08-30,"1995-08-23","1995-09-06",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","8","Long_Lake",1995-09-01,"1995-08-25","1995-09-08",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","8","Long_Lake",1995-09-02,"1995-08-26","1995-09-09",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","801","Long_Lake_(A)",NA,NA,NA,1995-08-31,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","802","Long_Lake_(B)",NA,NA,NA,1995-08-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","118","Megin_Lake",1995-10-15,"1995-10-08","1995-10-22",1995-10-15,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","118","Megin_Lake",1996-03-19,"1996-03-12","1996-03-26",1996-03-20,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","118","Megin_Lake",1996-03-20,"1996-03-13","1996-03-27",1996-03-20,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1995","56","Morrison_Lake",1995-09-29,"1995-09-22","1995-10-06",1995-09-29,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","45","Muchalat_Lake",1995-08-15,"1995-08-08","1995-08-22",1995-08-14,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","45","Muchalat_Lake",1995-08-15,"1995-08-08","1995-08-22",1995-08-15,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","45","Muchalat_Lake",1996-03-13,"1996-03-06","1996-03-20",1996-03-13,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","44","Muriel_Lake",NA,NA,NA,1995-07-17,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","44","Muriel_Lake",NA,NA,NA,1995-08-01,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","44","Muriel_Lake",NA,NA,NA,1996-03-22,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","21","Nimpkish_Lake",NA,NA,NA,1995-08-09,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1995-08-23,"1995-08-16","1995-08-30",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1995-08-25,"1995-08-18","1995-09-01",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1995-08-26,"1995-08-19","1995-09-02",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1995-08-27,"1995-08-20","1995-09-03",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1995-08-28,"1995-08-21","1995-09-04",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1996-02-25,"1996-02-18","1996-03-03",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","18","Owikeno_Lake",1996-02-26,"1996-02-19","1996-03-04",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1995","228","Owikeno_Lake_(A)",NA,NA,NA,1995-08-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","228","Owikeno_Lake_(A)",NA,NA,NA,1996-02-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","229","Owikeno_Lake_(B)",NA,NA,NA,1995-08-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","229","Owikeno_Lake_(B)",NA,NA,NA,1996-02-24,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","230","Owikeno_Lake_(C)",NA,NA,NA,1995-08-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","231","Owikeno_Lake_(D)",NA,NA,NA,1995-08-23,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","156","Skidegate_Lake_NE",NA,NA,NA,1995-08-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","155","Skidegate_Lake_SW",NA,NA,NA,1995-08-30,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","2","Sproat_Lake",1996-01-31,"1996-01-24","1996-02-07",1996-01-30,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","2","Sproat_Lake",NA,NA,NA,1995-07-13,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","2","Sproat_Lake",NA,NA,NA,1995-07-14,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","2","Sproat_Lake",NA,NA,NA,1995-11-21,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","13","Swan_Lake",1995-10-07,"1995-09-30","1995-10-14",1995-10-06,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1995","66","Tatsamenie_Lake",NA,NA,NA,1995-09-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","67","Trapper_Lake",NA,NA,NA,1995-09-15,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","175","Tuya_Lake",NA,NA,NA,1995-09-09,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","23","Vernon_Lake",NA,NA,NA,1995-08-13,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","22","Woss_Lake",NA,NA,NA,1995-08-12,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","69","Yakoun_Lake",NA,NA,NA,1995-08-14,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","69","Yakoun_Lake",NA,NA,NA,1995-08-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1995","69","Yakoun_Lake",NA,NA,NA,1995-09-03,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","107","Cheewhat_Lake",1996-08-01,"1996-07-25","1996-08-08",1996-07-31,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","107","Cheewhat_Lake",1996-09-01,"1996-08-25","1996-09-08",1996-09-01,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","107","Cheewhat_Lake",NA,NA,NA,1997-02-07,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","1","Great_Central_Lake",1996-07-25,"1996-07-18","1996-08-01",1996-07-25,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","1","Great_Central_Lake",1996-11-20,"1996-11-13","1996-11-27",1996-11-20,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","1","Great_Central_Lake",1997-02-26,"1997-02-19","1997-03-05",1997-02-26,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","1","Great_Central_Lake",1997-02-27,"1997-02-20","1997-03-06",1997-02-26,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","3","Henderson_Lake",1996-07-05,"1996-06-28","1996-07-12",1996-07-03,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","3","Henderson_Lake",1996-07-06,"1996-06-29","1996-07-13",1996-07-03,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","3","Henderson_Lake",1996-07-29,"1996-07-22","1996-08-05",1996-07-27,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","3","Henderson_Lake",1996-07-30,"1996-07-23","1996-08-06",1996-07-27,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","3","Henderson_Lake",1997-02-06,"1997-01-30","1997-02-13",1997-02-04,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","6","Hobiton_Lake",1996-07-31,"1996-07-24","1996-08-07",1996-07-30,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","6","Hobiton_Lake",1996-08-31,"1996-08-24","1996-09-07",1996-08-31,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","6","Hobiton_Lake",NA,NA,NA,1997-02-08,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","26","Ian_Lake",1996-09-13,"1996-09-06","1996-09-20",1996-09-12,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","26","Ian_Lake",1996-10-13,"1996-10-06","1996-10-20",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","40","Kennedy_Lake_(Clay)",1997-02-20,"1997-02-13","1997-02-27",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","40","Kennedy_Lake_(Clay)",NA,NA,NA,1996-10-31,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","41","Kennedy_Lake_(Main)",1996-11-01,"1996-10-25","1996-11-08",1996-10-30,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","41","Kennedy_Lake_(Main)",1997-02-20,"1997-02-13","1997-02-27",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","8","Long_Lake",1996-08-16,"1996-08-09","1996-08-23",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","8","Long_Lake",1996-08-17,"1996-08-10","1996-08-24",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","801","Long_Lake_(A)",NA,NA,NA,1996-08-15,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","802","Long_Lake_(B)",NA,NA,NA,1996-08-15,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","44","Muriel_Lake",NA,NA,NA,1996-10-29,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","18","Owikeno_Lake",1996-08-19,"1996-08-12","1996-08-26",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","18","Owikeno_Lake",1996-08-20,"1996-08-13","1996-08-27",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","18","Owikeno_Lake",1996-08-21,"1996-08-14","1996-08-28",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","18","Owikeno_Lake",1996-08-22,"1996-08-15","1996-08-29",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","228","Owikeno_Lake_(A)",NA,NA,NA,1996-08-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","229","Owikeno_Lake_(B)",NA,NA,NA,1996-08-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","231","Owikeno_Lake_(D)",NA,NA,NA,1996-08-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","24","Schoen_Lake",NA,NA,NA,1997-03-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","62","Skidegate_Lake",1996-10-10,"1996-10-03","1996-10-17",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1996","156","Skidegate_Lake_NE",NA,NA,NA,1996-09-09,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","155","Skidegate_Lake_SW",NA,NA,NA,1996-09-09,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","2","Sproat_Lake",1996-07-22,"1996-07-15","1996-07-29",1996-07-22,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",3,"Trawl data rescued"
"1996","2","Sproat_Lake",1996-07-23,"1996-07-16","1996-07-30",1996-07-22,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",3,"Trawl data rescued"
"1996","2","Sproat_Lake",1996-07-24,"1996-07-17","1996-07-31",1996-07-22,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",3,"Trawl data rescued"
"1996","2","Sproat_Lake",1996-11-19,"1996-11-12","1996-11-26",1996-11-19,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","2","Sproat_Lake",1997-02-24,"1997-02-17","1997-03-03",1997-02-24,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","2","Sproat_Lake",1997-02-25,"1997-02-18","1997-03-04",1997-02-24,"Trawl, Acoustic","MATCH","Acoustic date matches more than one trawl date",2,"Trawl data rescued"
"1996","64","Tahltan_Lake",NA,NA,NA,1996-09-13,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","66","Tatsamenie_Lake",NA,NA,NA,1996-09-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","175","Tuya_Lake",NA,NA,NA,1996-09-10,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","23","Vernon_Lake",NA,NA,NA,1997-03-04,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","22","Woss_Lake",NA,NA,NA,1997-03-03,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","69","Yakoun_Lake",1996-09-14,"1996-09-07","1996-09-21",1996-09-14,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1996","69","Yakoun_Lake",NA,NA,NA,1996-07-25,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1996","69","Yakoun_Lake",NA,NA,NA,1996-08-12,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","1","Great_Central_Lake",1997-07-29,"1997-07-22","1997-08-05",1997-07-24,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1997","1","Great_Central_Lake",1997-09-09,"1997-09-02","1997-09-16",NA,"Trawl","MISMATCH",NA,NA,"Trawl data rescued"
"1997","1","Great_Central_Lake",1997-11-20,"1997-11-13","1997-11-27",1997-11-20,"Trawl, Acoustic","MATCH","Acoustic date matches one trawl date",1,"Trawl data rescued"
"1997","3","Henderson_Lake",NA,NA,NA,1997-06-11,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","3","Henderson_Lake",NA,NA,NA,1997-08-03,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","3","Henderson_Lake",NA,NA,NA,1997-11-14,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","3","Henderson_Lake",NA,NA,NA,1998-02-22,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","26","Ian_Lake",NA,NA,NA,1997-09-18,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","40","Kennedy_Lake_(Clay)",NA,NA,NA,1997-10-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","40","Kennedy_Lake_(Clay)",NA,NA,NA,1998-02-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","41","Kennedy_Lake_(Main)",NA,NA,NA,1997-10-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
"1997","41","Kennedy_Lake_(Main)",NA,NA,NA,1998-02-16,"Acoustic","MISMATCH",NA,NA,"Trawl data rescued"
