"ats_year","lake_code","lake_name","survey_date_trawl","survey_date_acoustic","survey_date_inventory","interval_start","interval_end","source_file","match_status","match_status_inventory","final_match"
"1992","40","Kennedy_Lake_(Clay)",NA,1993-02-10,1993-02-10,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","41","Kennedy_Lake_(Main)",NA,1993-02-11,1993-02-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","213","Kwinageese_Lake",NA,NA,1992-08-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","213","Kwinageese_Lake",NA,NA,1992-09-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","217","Lava_Lake",NA,NA,1992-08-17,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-07-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-07-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-07-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-07-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-10-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-10-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","8","Long_Lake",NA,NA,1992-10-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","801","Long_Lake_(A)",NA,1992-07-13,1992-07-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","801","Long_Lake_(A)",NA,1992-10-12,1992-10-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","802","Long_Lake_(B)",NA,1992-07-13,1992-07-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","802","Long_Lake_(B)",NA,1992-10-12,1992-10-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","223","McBride_Lake",NA,NA,1992-07-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","43","Meziadin_Lake",NA,NA,1992-08-07,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","43","Meziadin_Lake",NA,NA,1992-09-08,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","NA","NA",NA,NA,1992-09-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","21","Nimpkish_Lake",NA,1992-08-09,1992-08-09,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1992-07-17,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1992-07-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1992-07-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1992-09-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1992-09-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1993-03-08,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1993-03-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","18","Owikeno_Lake",NA,NA,1993-03-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","24","Schoen_Lake",1992-08-13,1992-08-13,1992-08-13,"1992-08-11","1992-08-15","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","62","Skidegate_Lake",NA,NA,1992-08-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","2","Sproat_Lake",1992-10-26,1992-10-26,1992-10-26,"1992-10-24","1992-10-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","2","Sproat_Lake",1992-10-27,1992-10-26,1992-10-26,"1992-10-25","1992-10-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","2","Sproat_Lake",1993-02-10,1993-02-10,1993-02-10,"1993-02-08","1993-02-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","2","Sproat_Lake",1993-02-11,1993-02-10,1993-02-10,"1993-02-09","1993-02-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","2","Sproat_Lake",NA,1992-07-13,1992-07-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1992","2","Sproat_Lake",NA,NA,1992-07-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","2","Sproat_Lake",NA,NA,1992-10-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","2","Sproat_Lake",NA,NA,1992-10-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","2","Sproat_Lake",NA,NA,1993-01-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","2","Sproat_Lake",NA,NA,1993-02-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","138","Squalicum_Lake",NA,NA,1992-11-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","64","Tahltan_Lake",NA,NA,1992-07-29,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","64","Tahltan_Lake",NA,NA,1992-07-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","64","Tahltan_Lake",NA,NA,1992-10-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","64","Tahltan_Lake",NA,NA,1992-10-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","66","Tatsamenie_Lake",1992-08-01,1992-08-01,1992-08-01,"1992-07-30","1992-08-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","66","Tatsamenie_Lake",1992-08-02,1992-08-01,1992-08-01,"1992-07-31","1992-08-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","66","Tatsamenie_Lake",NA,NA,1992-08-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","137","Tsusiat_Lake",NA,NA,1992-11-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","23","Vernon_Lake",NA,NA,1992-08-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","22","Woss_Lake",1992-08-12,1992-08-12,1992-08-12,"1992-08-10","1992-08-14","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","22","Woss_Lake",1992-08-13,1992-08-12,1992-08-12,"1992-08-11","1992-08-15","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1992","22","Woss_Lake",NA,NA,1992-08-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1992","69","Yakoun_Lake",NA,NA,1992-08-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","35","Bowser_Lake",NA,NA,1993-06-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","35","Bowser_Lake",NA,NA,1993-07-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","35","Bowser_Lake",NA,NA,1993-08-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","35","Bowser_Lake",NA,NA,1993-09-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","107","Cheewhat_Lake",NA,1993-07-13,1993-07-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","107","Cheewhat_Lake",NA,1994-02-18,1994-02-18,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","38","Damdochax_Lake",NA,NA,1993-09-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","25","Eden_Lake",NA,1993-08-20,1993-08-20,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","1","Great_Central_Lake",NA,1993-07-28,1993-07-28,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","1","Great_Central_Lake",NA,1993-10-13,1993-10-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","1","Great_Central_Lake",NA,1994-02-02,1994-02-02,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","1","Great_Central_Lake",NA,NA,1994-02-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","3","Henderson_Lake",1993-07-17,1993-07-17,1993-07-17,"1993-07-15","1993-07-19","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","3","Henderson_Lake",1993-07-18,1993-07-17,1993-07-17,"1993-07-16","1993-07-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","3","Henderson_Lake",1993-10-26,1993-10-26,1993-10-26,"1993-10-24","1993-10-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","3","Henderson_Lake",1993-10-27,1993-10-26,1993-10-26,"1993-10-25","1993-10-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","3","Henderson_Lake",1994-02-16,1994-02-15,1994-02-15,"1994-02-14","1994-02-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","3","Henderson_Lake",NA,NA,1993-07-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","3","Henderson_Lake",NA,NA,1993-07-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","3","Henderson_Lake",NA,NA,1993-10-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","3","Henderson_Lake",NA,NA,1994-02-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-06-30,1993-06-30,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-07-14,1993-07-14,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-07-15,1993-07-15,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-08-11,1993-08-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-08-12,1993-08-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1993-10-27,1993-10-27,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","6","Hobiton_Lake",NA,1994-02-19,1994-02-19,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","26","Ian_Lake",NA,1993-08-21,1993-08-21,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","40","Kennedy_Lake_(Clay)",NA,1993-10-21,1993-10-21,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","40","Kennedy_Lake_(Clay)",NA,1994-02-10,1994-02-10,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","41","Kennedy_Lake_(Main)",NA,1993-10-22,1993-10-22,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","41","Kennedy_Lake_(Main)",NA,1994-02-09,1994-02-09,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","41","Kennedy_Lake_(Main)",NA,NA,1993-10-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","41","Kennedy_Lake_(Main)",NA,NA,1993-10-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","8","Long_Lake",NA,NA,1993-07-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","8","Long_Lake",NA,NA,1993-07-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","8","Long_Lake",NA,NA,1993-07-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","8","Long_Lake",NA,NA,1994-03-08,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","8","Long_Lake",NA,NA,1994-03-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","801","Long_Lake_(A)",NA,1993-07-23,1993-07-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","801","Long_Lake_(A)",NA,1994-03-08,1994-03-08,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","802","Long_Lake_(B)",NA,1993-07-23,1993-07-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","802","Long_Lake_(B)",NA,1994-03-08,1994-03-08,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","55","Mathers_Lake",1993-08-28,1993-08-28,1993-08-28,"1993-08-26","1993-08-30","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","55","Mathers_Lake",1993-08-29,1993-08-28,1993-08-28,"1993-08-27","1993-08-31","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","55","Mathers_Lake",NA,NA,1993-08-29,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","118","Megin_Lake",1994-03-11,1994-03-11,1994-03-11,"1994-03-09","1994-03-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","43","Meziadin_Lake",NA,NA,1993-06-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","43","Meziadin_Lake",NA,NA,1993-07-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","43","Meziadin_Lake",NA,NA,1993-08-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","43","Meziadin_Lake",NA,NA,1993-09-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","45","Muchalat_Lake",1993-11-30,1993-11-30,1993-11-30,"1993-11-28","1993-12-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","NA","NA",NA,NA,1993-07-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","21","Nimpkish_Lake",NA,1994-03-05,1994-03-05,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","24","Schoen_Lake",NA,1993-11-14,1993-11-14,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","62","Skidegate_Lake",NA,NA,1993-05-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","2","Sproat_Lake",NA,1993-07-27,1993-07-27,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","2","Sproat_Lake",NA,1993-10-12,1993-10-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","2","Sproat_Lake",NA,1994-01-31,1994-01-31,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","64","Tahltan_Lake",1993-09-18,1993-09-18,1993-09-18,"1993-09-16","1993-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","64","Tahltan_Lake",1993-09-19,1993-09-18,1993-09-18,"1993-09-17","1993-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","64","Tahltan_Lake",1993-09-20,1993-09-18,1993-09-18,"1993-09-18","1993-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","64","Tahltan_Lake",NA,NA,1993-09-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","64","Tahltan_Lake",NA,NA,1993-09-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","66","Tatsamenie_Lake",1993-09-14,1993-09-14,1993-09-14,"1993-09-12","1993-09-16","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","66","Tatsamenie_Lake",1993-09-15,1993-09-14,1993-09-14,"1993-09-13","1993-09-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","66","Tatsamenie_Lake",1993-09-16,1993-09-14,1993-09-14,"1993-09-14","1993-09-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1993","66","Tatsamenie_Lake",NA,NA,1993-09-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","66","Tatsamenie_Lake",NA,NA,1993-09-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1993","23","Vernon_Lake",NA,1993-11-19,1993-11-19,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","22","Woss_Lake",NA,1993-11-18,1993-11-18,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","22","Woss_Lake",NA,1993-11-19,1993-11-19,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1993","69","Yakoun_Lake",NA,1993-08-23,1993-08-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","107","Cheewhat_Lake",NA,1994-06-24,1994-06-24,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","107","Cheewhat_Lake",NA,1994-06-25,1994-06-25,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","107","Cheewhat_Lake",NA,1994-07-28,1994-07-28,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","107","Cheewhat_Lake",NA,1994-07-29,1994-07-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","107","Cheewhat_Lake",NA,1995-03-04,1995-03-04,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","1","Great_Central_Lake",1995-01-25,1995-01-25,1995-01-25,"1995-01-23","1995-01-27","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","1","Great_Central_Lake",1995-01-25,1995-01-26,1995-01-26,"1995-01-23","1995-01-27","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","1","Great_Central_Lake",1995-01-26,1995-01-25,1995-01-25,"1995-01-24","1995-01-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","1","Great_Central_Lake",1995-01-26,1995-01-26,1995-01-26,"1995-01-24","1995-01-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","1","Great_Central_Lake",NA,1994-10-20,1994-10-20,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","3","Henderson_Lake",1994-11-19,1994-11-17,1994-11-17,"1994-11-17","1994-11-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","3","Henderson_Lake",1995-03-01,1995-03-02,1995-03-02,"1995-02-27","1995-03-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","3","Henderson_Lake",NA,1994-06-26,1994-06-26,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","3","Henderson_Lake",NA,1994-06-27,1994-06-27,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","3","Henderson_Lake",NA,1994-08-10,1994-08-10,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","3","Henderson_Lake",NA,NA,1994-11-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","3","Henderson_Lake",NA,NA,1994-11-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","3","Henderson_Lake",NA,NA,1994-11-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","3","Henderson_Lake",NA,NA,1995-03-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-06-22,1994-06-22,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-07-26,1994-07-26,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-07-27,1994-07-27,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-08-13,1994-08-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-08-14,1994-08-14,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1994-11-24,1994-11-24,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,1995-03-03,1995-03-03,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","6","Hobiton_Lake",NA,NA,1994-07-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","6","Hobiton_Lake",NA,NA,1994-08-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","40","Kennedy_Lake_(Clay)",NA,1994-10-28,1994-10-28,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","40","Kennedy_Lake_(Clay)",NA,1995-01-13,1995-01-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","41","Kennedy_Lake_(Main)",1995-01-14,1995-01-14,1995-01-14,"1995-01-12","1995-01-16","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","41","Kennedy_Lake_(Main)",NA,1994-11-01,1994-11-01,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","41","Kennedy_Lake_(Main)",NA,NA,1995-01-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","8","Long_Lake",NA,NA,1995-03-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","8","Long_Lake",NA,NA,1995-03-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","8","Long_Lake",NA,NA,1995-03-26,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1994","801","Long_Lake_(A)",NA,1995-03-23,1995-03-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","802","Long_Lake_(B)",NA,1995-03-23,1995-03-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","45","Muchalat_Lake",1995-02-10,1995-02-10,1995-02-10,"1995-02-08","1995-02-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1994","21","Nimpkish_Lake",NA,1995-02-07,1995-02-07,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","2","Sproat_Lake",NA,1994-10-19,1994-10-19,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","23","Vernon_Lake",NA,1994-10-05,1994-10-05,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1994","22","Woss_Lake",NA,1994-10-06,1994-10-06,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","12","Alastair_Lake",1995-10-11,1995-10-11,1995-10-11,"1995-10-09","1995-10-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","16","Bear_Lake",NA,NA,1995-10-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-06-24,1995-06-24,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-06-25,1995-06-25,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-06-26,1995-06-26,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-07-28,1995-07-28,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-07-29,1995-07-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1995-07-30,1995-07-30,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","107","Cheewhat_Lake",NA,1996-02-16,1996-02-16,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","1","Great_Central_Lake",NA,1995-07-14,1995-07-14,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","1","Great_Central_Lake",NA,1995-07-15,1995-07-15,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","1","Great_Central_Lake",NA,1995-11-23,1995-11-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","1","Great_Central_Lake",NA,1996-02-01,1996-02-01,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","1","Great_Central_Lake",NA,NA,1995-07-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","3","Henderson_Lake",1995-06-21,1995-06-21,1995-06-21,"1995-06-19","1995-06-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",1995-06-21,1995-06-23,1995-06-23,"1995-06-19","1995-06-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",1995-06-22,1995-06-21,1995-06-21,"1995-06-20","1995-06-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",1995-06-22,1995-06-23,1995-06-23,"1995-06-20","1995-06-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",1995-10-12,1995-10-11,1995-10-11,"1995-10-10","1995-10-14","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",1995-10-13,1995-10-11,1995-10-11,"1995-10-11","1995-10-15","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1995","3","Henderson_Lake",NA,1996-02-12,1996-02-12,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","3","Henderson_Lake",NA,NA,1995-06-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","3","Henderson_Lake",NA,NA,1995-06-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","3","Henderson_Lake",NA,NA,1995-10-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","3","Henderson_Lake",NA,NA,1995-10-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1995","6","Hobiton_Lake",NA,1995-06-23,1995-06-23,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","6","Hobiton_Lake",NA,1995-06-24,1995-06-24,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1995","6","Hobiton_Lake",NA,1995-06-25,1995-06-25,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
