"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","survey_date_acoustic","match_status"
"802","Long_Lake_(B)",NA,NA,NA,"1995","Acoustic",1995-08-30,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1995","Acoustic",1995-07-17,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1995","Acoustic",1995-08-01,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1995","Acoustic",1996-03-22,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"1995","Acoustic",1995-08-09,"MISMATCH"
"228","Owikeno_Lake_(A)",NA,NA,NA,"1995","Acoustic",1995-08-23,"MISMATCH"
"228","Owikeno_Lake_(A)",NA,NA,NA,"1995","Acoustic",1996-02-24,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"1995","Acoustic",1995-08-23,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"1995","Acoustic",1996-02-24,"MISMATCH"
"230","Owikeno_Lake_(C)",NA,NA,NA,"1995","Acoustic",1995-08-23,"MISMATCH"
"231","Owikeno_Lake_(D)",NA,NA,NA,"1995","Acoustic",1995-08-23,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"1995","Acoustic",1995-08-30,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"1995","Acoustic",1995-08-30,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1995","Acoustic",1995-07-13,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1995","Acoustic",1995-07-14,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1995","Acoustic",1995-11-21,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1995","Acoustic",1995-09-18,"MISMATCH"
"67","Trapper_Lake",NA,NA,NA,"1995","Acoustic",1995-09-15,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1995","Acoustic",1995-09-09,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"1995","Acoustic",1995-08-13,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"1995","Acoustic",1995-08-12,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1995","Acoustic",1995-08-14,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1995","Acoustic",1995-08-18,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1995","Acoustic",1995-09-03,"MISMATCH"
"107","Cheewhat_Lake",NA,NA,NA,"1996","Acoustic",1997-02-07,"MISMATCH"
"6","Hobiton_Lake",NA,NA,NA,"1996","Acoustic",1997-02-08,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"1996","Acoustic",1996-10-31,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"1996","Acoustic",1996-08-15,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"1996","Acoustic",1996-08-15,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1996","Acoustic",1996-10-29,"MISMATCH"
"228","Owikeno_Lake_(A)",NA,NA,NA,"1996","Acoustic",1996-08-18,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"1996","Acoustic",1996-08-18,"MISMATCH"
"231","Owikeno_Lake_(D)",NA,NA,NA,"1996","Acoustic",1996-08-18,"MISMATCH"
"24","Schoen_Lake",NA,NA,NA,"1996","Acoustic",1997-03-25,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"1996","Acoustic",1996-09-09,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"1996","Acoustic",1996-09-09,"MISMATCH"
"64","Tahltan_Lake",NA,NA,NA,"1996","Acoustic",1996-09-13,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1996","Acoustic",1996-09-16,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1996","Acoustic",1996-09-10,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"1996","Acoustic",1997-03-04,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"1996","Acoustic",1997-03-03,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1996","Acoustic",1996-07-25,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1996","Acoustic",1996-08-12,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1997","Acoustic",1997-07-24,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1997","Acoustic",1997-06-11,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1997","Acoustic",1997-08-03,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1997","Acoustic",1997-11-14,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1997","Acoustic",1998-02-22,"MISMATCH"
"26","Ian_Lake",NA,NA,NA,"1997","Acoustic",1997-09-18,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"1997","Acoustic",1997-10-16,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"1997","Acoustic",1998-02-16,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"1997","Acoustic",1997-10-16,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"1997","Acoustic",1998-02-16,"MISMATCH"
"236","NA",NA,NA,NA,"1997","Acoustic",1997-10-02,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"1997","Acoustic",1998-02-02,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"1997","Acoustic",1997-08-27,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"1997","Acoustic",1998-02-02,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1997","Acoustic",1998-03-02,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"1997","Acoustic",1998-03-02,"MISMATCH"
"239","Osoyoos_Lake_C",NA,NA,NA,"1997","Acoustic",1997-09-09,"MISMATCH"
"239","Osoyoos_Lake_C",NA,NA,NA,"1997","Acoustic",1997-11-02,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1997","Acoustic",1997-07-29,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1997","Acoustic",1997-09-09,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1997","Acoustic",1997-11-03,"MISMATCH"
"240","Osoyoos_Lake_S",NA,NA,NA,"1997","Acoustic",1997-09-09,"MISMATCH"
"240","Osoyoos_Lake_S",NA,NA,NA,"1997","Acoustic",1997-11-02,"MISMATCH"
"24","Schoen_Lake",NA,NA,NA,"1997","Acoustic",1998-02-13,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"1997","Acoustic",1997-09-22,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"1997","Acoustic",1997-09-22,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1997","Acoustic",1997-11-19,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1997","Acoustic",1998-03-05,"MISMATCH"
"64","Tahltan_Lake",NA,NA,NA,"1997","Acoustic",1997-09-27,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1997","Acoustic",1997-06-26,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1997","Acoustic",1997-08-06,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1997","Acoustic",1997-09-04,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1997","Acoustic",1997-10-01,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1997","Acoustic",1997-09-24,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1997","Acoustic",1997-09-26,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"1997","Acoustic",1998-02-06,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"1997","Acoustic",1998-02-05,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",1998-07-28,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",1998-12-03,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",1998-06-15,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",1999-02-27,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",1998-09-21,"MISMATCH"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",1998-05-08,"MISMATCH"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",1998-07-24,"MISMATCH"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",1998-10-02,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",1998-05-08,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",1998-07-24,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",1998-10-02,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",1998-10-03,"MISMATCH"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",1998-05-08,"MISMATCH"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",1998-10-02,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",1998-09-13,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"1998","Acoustic",1998-09-13,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",1998-07-31,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",1998-12-01,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",1998-08-06,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",1998-09-02,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",1998-09-22,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",1998-10-12,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",1998-09-19,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1998","Acoustic",1998-08-15,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1998","Acoustic",1998-09-16,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1999","Acoustic",1999-06-21,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1999","Acoustic",1999-07-21,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"1999","Acoustic",1999-11-29,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"1999","Acoustic",1999-08-23,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"1999","Acoustic",2000-02-01,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"1999","Acoustic",2000-02-02,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"1999","Acoustic",2000-02-08,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1999","Acoustic",1999-05-28,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1999","Acoustic",1999-08-11,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"1999","Acoustic",1999-09-25,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"1999","Acoustic",1999-08-14,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"1999","Acoustic",1999-09-23,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"1999","Acoustic",1999-11-11,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"1999","Acoustic",1999-11-11,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1999","Acoustic",1999-06-27,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1999","Acoustic",1999-07-21,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"1999","Acoustic",1999-11-30,"MISMATCH"
"64","Tahltan_Lake",NA,NA,NA,"1999","Acoustic",1999-10-11,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"1999","Acoustic",1999-10-14,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"1999","Acoustic",1999-09-14,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"1999","Acoustic",1999-11-26,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2000","Acoustic",2000-11-29,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2000","Acoustic",2000-07-11,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2000","Acoustic",2000-07-12,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2000","Acoustic",2000-11-21,"MISMATCH"
"50","Heydon_Lake",NA,NA,NA,"2000","Acoustic",2000-11-09,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"2000","Acoustic",2000-10-25,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"2000","Acoustic",2000-10-24,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"2000","Acoustic",2000-10-25,"MISMATCH"
"52","Kingsalmon_Lake",NA,NA,NA,"2000","Acoustic",2000-08-30,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"2000","Acoustic",2000-09-15,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2000","Acoustic",2000-09-15,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"2000","Acoustic",2000-10-30,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"2000","Acoustic",2000-10-31,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2000","Acoustic",2000-07-05,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2000","Acoustic",2000-07-06,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2000","Acoustic",2000-09-27,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2000","Acoustic",2000-09-28,"MISMATCH"
"24","Schoen_Lake",NA,NA,NA,"2000","Acoustic",2000-07-19,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2000","Acoustic",2000-07-08,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2000","Acoustic",2000-07-09,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2000","Acoustic",2000-09-30,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2000","Acoustic",2000-10-01,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"2000","Acoustic",2000-11-28,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2000","Acoustic",2000-08-24,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2000","Acoustic",2000-10-11,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"2000","Acoustic",2000-08-15,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-06-27,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-06-28,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-08-06,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-09-22,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-09-23,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2000","Acoustic",2000-12-13,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-06-26,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-06-27,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-08-07,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-09-21,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-10-18,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2000","Acoustic",2000-12-12,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2001","Acoustic",2001-12-05,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2001","Acoustic",2002-03-10,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2001","Acoustic",2001-10-29,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"2001","Acoustic",2002-02-25,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"2001","Acoustic",2002-02-25,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"2001","Acoustic",2001-11-16,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"2001","Acoustic",2002-02-12,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2001","Acoustic",2001-11-16,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2001","Acoustic",2002-02-12,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"2001","Acoustic",2002-03-01,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"2001","Acoustic",2001-12-11,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2001","Acoustic",2001-06-11,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2001","Acoustic",2001-07-25,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2001","Acoustic",2001-11-26,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2001","Acoustic",2001-06-14,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2001","Acoustic",2001-07-23,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2001","Acoustic",2001-10-19,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"2001","Acoustic",2001-12-05,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2001","Acoustic",2001-08-18,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2001","Acoustic",2001-09-20,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2001","Acoustic",2001-10-09,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2001","Acoustic",2001-07-09,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2001","Acoustic",2001-08-29,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2001","Acoustic",2001-10-23,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2001","Acoustic",2001-12-13,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2001-07-10,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2001-08-06,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2001-09-03,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2001-10-24,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2001-12-12,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2001","Acoustic",2002-02-20,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2002","Acoustic",2003-01-15,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2002","Acoustic",2002-11-05,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"2002","Acoustic",2002-12-17,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"2002","Acoustic",2002-12-18,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"2002","Acoustic",2003-02-12,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2002","Acoustic",2002-10-15,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2002","Acoustic",2003-02-12,"MISMATCH"
"44","Muriel_Lake",NA,NA,NA,"2002","Acoustic",2003-03-11,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"2002","Acoustic",2002-11-20,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"2002","Acoustic",2002-12-05,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"2002","Acoustic",2003-01-21,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2002","Acoustic",2002-04-24,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2002","Acoustic",2002-10-29,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2002","Acoustic",2002-11-25,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2002","Acoustic",2003-02-24,"MISMATCH"
"228","Owikeno_Lake_(A)",NA,NA,NA,"2002","Acoustic",2003-02-05,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"2002","Acoustic",2003-02-05,"MISMATCH"
"230","Owikeno_Lake_(C)",NA,NA,NA,"2002","Acoustic",2003-02-05,"MISMATCH"
"231","Owikeno_Lake_(D)",NA,NA,NA,"2002","Acoustic",2003-02-05,"MISMATCH"
"246","NA",NA,NA,NA,"2002","Acoustic",2002-09-17,"MISMATCH"
"61","Sakinaw_Lake",NA,NA,NA,"2002","Acoustic",2002-09-17,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2002","Acoustic",2002-04-25,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2002","Acoustic",2002-08-29,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2002","Acoustic",2002-11-01,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2002","Acoustic",2002-11-26,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2002","Acoustic",2003-02-26,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"2002","Acoustic",2003-01-16,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2002","Acoustic",2002-07-19,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2002","Acoustic",2002-10-03,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-06-19,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-07-10,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-07-29,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-08-17,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-09-11,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-09-22,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2002","Acoustic",2002-10-21,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-06-20,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-07-11,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-07-30,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-08-18,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-09-12,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-09-23,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2002-10-22,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2002","Acoustic",2003-03-05,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2003","Acoustic",2004-01-23,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2003","Acoustic",2004-03-10,"MISMATCH"
"26","Ian_Lake",NA,NA,NA,"2003","Acoustic",2003-09-08,"MISMATCH"
"801","Long_Lake_(A)",NA,NA,NA,"2003","Acoustic",2003-11-25,"MISMATCH"
"802","Long_Lake_(B)",NA,NA,NA,"2003","Acoustic",2003-11-25,"MISMATCH"
"21","Nimpkish_Lake",NA,NA,NA,"2003","Acoustic",2003-12-09,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2003","Acoustic",2003-05-26,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2003","Acoustic",2003-09-20,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2003","Acoustic",2004-03-03,"MISMATCH"
"228","Owikeno_Lake_(A)",NA,NA,NA,"2003","Acoustic",2004-02-05,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"2003","Acoustic",2004-02-05,"MISMATCH"
"229","Owikeno_Lake_(B)",NA,NA,NA,"2003","Acoustic",2004-02-14,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2003","Acoustic",2003-05-28,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2003","Acoustic",2003-09-22,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2003","Acoustic",2003-09-23,"MISMATCH"
"156","Skidegate_Lake_NE",NA,NA,NA,"2003","Acoustic",2003-09-09,"MISMATCH"
"155","Skidegate_Lake_SW",NA,NA,NA,"2003","Acoustic",2003-09-09,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"2003","Acoustic",2004-01-19,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2003","Acoustic",2003-10-04,"MISMATCH"
"175","Tuya_Lake",NA,NA,NA,"2003","Acoustic",2003-08-07,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2003","Acoustic",2003-06-22,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2003","Acoustic",2003-10-29,"MISMATCH"
"23","Vernon_Lake",NA,NA,NA,"2003","Acoustic",2003-12-10,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2003","Acoustic",2003-06-23,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2003","Acoustic",2003-09-16,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2003","Acoustic",2003-11-04,"MISMATCH"
"22","Woss_Lake",NA,NA,NA,"2003","Acoustic",2003-12-17,"MISMATCH"
"69","Yakoun_Lake",NA,NA,NA,"2003","Acoustic",2003-09-08,"MISMATCH"
"248","NA",NA,NA,NA,"2004","Acoustic",2005-02-26,"MISMATCH"
"1","Great_Central_Lake",NA,NA,NA,"2004","Acoustic",2004-12-08,"MISMATCH"
"3","Henderson_Lake",NA,NA,NA,"2004","Acoustic",2004-11-28,"MISMATCH"
"250","NA",NA,NA,NA,"2004","Acoustic",2005-02-25,"MISMATCH"
"40","Kennedy_Lake_(Clay)",NA,NA,NA,"2004","Acoustic",2005-02-09,"MISMATCH"
"41","Kennedy_Lake_(Main)",NA,NA,NA,"2004","Acoustic",2005-02-08,"MISMATCH"
"247","NA",NA,NA,NA,"2004","Acoustic",2005-01-18,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2004","Acoustic",2004-07-21,"MISMATCH"
"238","Osoyoos_Lake_N",NA,NA,NA,"2004","Acoustic",2004-11-03,"MISMATCH"
"251","NA",NA,NA,NA,"2004","Acoustic",2005-02-19,"MISMATCH"
"249","NA",NA,NA,NA,"2004","Acoustic",2005-02-24,"MISMATCH"
"252","NA",NA,NA,NA,"2004","Acoustic",2005-01-11,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2004-05-11,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2004-05-12,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2004-07-19,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2004-11-02,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2004-11-04,"MISMATCH"
"241","Skaha_Lake",NA,NA,NA,"2004","Acoustic",2005-02-03,"MISMATCH"
"2","Sproat_Lake",NA,NA,NA,"2004","Acoustic",2005-01-26,"MISMATCH"
"66","Tatsamenie_Lake",NA,NA,NA,"2004","Acoustic",2004-10-03,"MISMATCH"
